Label,Day 0,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21
-1.0,0.852422907489,0.905286343612,0.834801762115,1.0,0.76872246696,0.86563876652,0.867841409692,0.592511013216,0.674008810573,0.819383259912,0.843612334802,0.5859030837,0.621145374449,0.735682819383,0.4140969163,0.193832599119,0.0,0.114537444934,0.132158590308,0.132158590308,0.306167400881,0.477973568282
-1.0,0.905286343612,0.834801762115,1.0,0.76872246696,0.86563876652,0.867841409692,0.592511013216,0.674008810573,0.819383259912,0.843612334802,0.5859030837,0.621145374449,0.735682819383,0.4140969163,0.193832599119,0.0,0.114537444934,0.132158590308,0.132158590308,0.306167400881,0.477973568282,0.284140969163
1.0,0.834801762115,1.0,0.76872246696,0.86563876652,0.867841409692,0.592511013216,0.674008810573,0.819383259912,0.843612334802,0.5859030837,0.621145374449,0.735682819383,0.4140969163,0.193832599119,0.0,0.114537444934,0.132158590308,0.132158590308,0.306167400881,0.477973568282,0.284140969163,0.275330396476
-1.0,1.0,0.76872246696,0.86563876652,0.867841409692,0.592511013216,0.674008810573,0.819383259912,0.843612334802,0.5859030837,0.621145374449,0.735682819383,0.4140969163,0.193832599119,0.0,0.114537444934,0.132158590308,0.132158590308,0.306167400881,0.477973568282,0.284140969163,0.275330396476,0.284140969163
-1.0,0.88578680203,0.997461928934,1.0,0.682741116751,0.776649746193,0.944162436548,0.972081218274,0.675126903553,0.715736040609,0.847715736041,0.477157360406,0.223350253807,0.0,0.131979695431,0.152284263959,0.152284263959,0.352791878173,0.55076142132,0.327411167513,0.317258883249,0.327411167513,0.190355329949
-1.0,0.997461928934,1.0,0.682741116751,0.776649746193,0.944162436548,0.972081218274,0.675126903553,0.715736040609,0.847715736041,0.477157360406,0.223350253807,0.0,0.131979695431,0.152284263959,0.152284263959,0.352791878173,0.55076142132,0.327411167513,0.317258883249,0.327411167513,0.190355329949,0.134517766497
-1.0,1.0,0.682741116751,0.776649746193,0.944162436548,0.972081218274,0.675126903553,0.715736040609,0.847715736041,0.477157360406,0.223350253807,0.0,0.131979695431,0.152284263959,0.152284263959,0.352791878173,0.55076142132,0.327411167513,0.317258883249,0.327411167513,0.190355329949,0.134517766497,0.0609137055838
-1.0,0.73488372093,0.820930232558,0.974418604651,1.0,0.727906976744,0.76511627907,0.886046511628,0.546511627907,0.313953488372,0.109302325581,0.23023255814,0.248837209302,0.248837209302,0.432558139535,0.613953488372,0.409302325581,0.4,0.409302325581,0.283720930233,0.232558139535,0.16511627907,0.0
-1.0,0.846,0.978,1.0,0.766,0.798,0.902,0.61,0.41,0.234,0.338,0.354,0.354,0.512,0.668,0.492,0.484,0.492,0.384,0.34,0.282,0.14,0.0
1.0,0.979853479853,1.0,0.785714285714,0.815018315018,0.910256410256,0.642857142857,0.459706959707,0.298534798535,0.393772893773,0.408424908425,0.408424908425,0.553113553114,0.695970695971,0.534798534799,0.527472527473,0.534798534799,0.435897435897,0.395604395604,0.342490842491,0.212454212454,0.0842490842491,0.0
1.0,1.0,0.785714285714,0.815018315018,0.910256410256,0.642857142857,0.459706959707,0.298534798535,0.393772893773,0.408424908425,0.408424908425,0.553113553114,0.695970695971,0.534798534799,0.527472527473,0.534798534799,0.435897435897,0.395604395604,0.342490842491,0.212454212454,0.0842490842491,0.0,0.0934065934066
-1.0,0.863179074447,0.8953722334,1.0,0.706237424547,0.505030181087,0.327967806841,0.432595573441,0.448692152918,0.448692152918,0.607645875252,0.764587525151,0.587525150905,0.579476861167,0.587525150905,0.478873239437,0.434607645875,0.376257545272,0.233400402414,0.092555331992,0.0,0.102615694165,0.136820925553
-1.0,0.8953722334,1.0,0.706237424547,0.505030181087,0.327967806841,0.432595573441,0.448692152918,0.448692152918,0.607645875252,0.764587525151,0.587525150905,0.579476861167,0.587525150905,0.478873239437,0.434607645875,0.376257545272,0.233400402414,0.092555331992,0.0,0.102615694165,0.136820925553,0.132796780684
-1.0,1.0,0.706237424547,0.505030181087,0.327967806841,0.432595573441,0.448692152918,0.448692152918,0.607645875252,0.764587525151,0.587525150905,0.579476861167,0.587525150905,0.478873239437,0.434607645875,0.376257545272,0.233400402414,0.092555331992,0.0,0.102615694165,0.136820925553,0.132796780684,0.0281690140845
1.0,0.936123348018,0.715859030837,0.522026431718,0.636563876652,0.654185022026,0.654185022026,0.828193832599,1.0,0.806167400881,0.797356828194,0.806167400881,0.687224669604,0.638766519824,0.574889867841,0.418502202643,0.264317180617,0.162995594714,0.275330396476,0.312775330396,0.308370044053,0.193832599119,0.0
-1.0,0.715859030837,0.522026431718,0.636563876652,0.654185022026,0.654185022026,0.828193832599,1.0,0.806167400881,0.797356828194,0.806167400881,0.687224669604,0.638766519824,0.574889867841,0.418502202643,0.264317180617,0.162995594714,0.275330396476,0.312775330396,0.308370044053,0.193832599119,0.0,0.0837004405286
1.0,0.522026431718,0.636563876652,0.654185022026,0.654185022026,0.828193832599,1.0,0.806167400881,0.797356828194,0.806167400881,0.687224669604,0.638766519824,0.574889867841,0.418502202643,0.264317180617,0.162995594714,0.275330396476,0.312775330396,0.308370044053,0.193832599119,0.0,0.0837004405286,0.0704845814978
1.0,0.636563876652,0.654185022026,0.654185022026,0.828193832599,1.0,0.806167400881,0.797356828194,0.806167400881,0.687224669604,0.638766519824,0.574889867841,0.418502202643,0.264317180617,0.162995594714,0.275330396476,0.312775330396,0.308370044053,0.193832599119,0.0,0.0837004405286,0.0704845814978,0.0947136563877
1.0,0.654185022026,0.654185022026,0.828193832599,1.0,0.806167400881,0.797356828194,0.806167400881,0.687224669604,0.638766519824,0.574889867841,0.418502202643,0.264317180617,0.162995594714,0.275330396476,0.312775330396,0.308370044053,0.193832599119,0.0,0.0837004405286,0.0704845814978,0.0947136563877,0.13436123348
-1.0,0.654185022026,0.828193832599,1.0,0.806167400881,0.797356828194,0.806167400881,0.687224669604,0.638766519824,0.574889867841,0.418502202643,0.264317180617,0.162995594714,0.275330396476,0.312775330396,0.308370044053,0.193832599119,0.0,0.0837004405286,0.0704845814978,0.0947136563877,0.13436123348,0.167400881057
1.0,0.828193832599,1.0,0.806167400881,0.797356828194,0.806167400881,0.687224669604,0.638766519824,0.574889867841,0.418502202643,0.264317180617,0.162995594714,0.275330396476,0.312775330396,0.308370044053,0.193832599119,0.0,0.0837004405286,0.0704845814978,0.0947136563877,0.13436123348,0.167400881057,0.057268722467
-1.0,1.0,0.806167400881,0.797356828194,0.806167400881,0.687224669604,0.638766519824,0.574889867841,0.418502202643,0.264317180617,0.162995594714,0.275330396476,0.312775330396,0.308370044053,0.193832599119,0.0,0.0837004405286,0.0704845814978,0.0947136563877,0.13436123348,0.167400881057,0.057268722467,0.143171806167
1.0,1.0,0.989071038251,1.0,0.852459016393,0.792349726776,0.713114754098,0.51912568306,0.327868852459,0.20218579235,0.341530054645,0.387978142077,0.382513661202,0.24043715847,0.0,0.103825136612,0.0874316939891,0.117486338798,0.166666666667,0.207650273224,0.0710382513661,0.177595628415,0.0655737704918
-1.0,0.989071038251,1.0,0.852459016393,0.792349726776,0.713114754098,0.51912568306,0.327868852459,0.20218579235,0.341530054645,0.387978142077,0.382513661202,0.24043715847,0.0,0.103825136612,0.0874316939891,0.117486338798,0.166666666667,0.207650273224,0.0710382513661,0.177595628415,0.0655737704918,0.177595628415
1.0,1.0,0.877272727273,0.827272727273,0.761363636364,0.6,0.440909090909,0.336363636364,0.452272727273,0.490909090909,0.486363636364,0.368181818182,0.168181818182,0.254545454545,0.240909090909,0.265909090909,0.306818181818,0.340909090909,0.227272727273,0.315909090909,0.222727272727,0.315909090909,0.0
-1.0,1.0,0.943005181347,0.867875647668,0.683937823834,0.502590673575,0.383419689119,0.515544041451,0.559585492228,0.554404145078,0.419689119171,0.19170984456,0.290155440415,0.274611398964,0.30310880829,0.349740932642,0.388601036269,0.259067357513,0.360103626943,0.253886010363,0.360103626943,0.0,0.126943005181
1.0,1.0,0.924479166667,0.739583333333,0.557291666667,0.4375,0.5703125,0.614583333333,0.609375,0.473958333333,0.244791666667,0.34375,0.328125,0.356770833333,0.403645833333,0.442708333333,0.3125,0.4140625,0.307291666667,0.4140625,0.0520833333333,0.1796875,0.0
1.0,1.0,0.8,0.602816901408,0.47323943662,0.616901408451,0.664788732394,0.659154929577,0.512676056338,0.264788732394,0.371830985915,0.354929577465,0.385915492958,0.43661971831,0.478873239437,0.338028169014,0.447887323944,0.332394366197,0.447887323944,0.056338028169,0.194366197183,0.0,0.340845070423
-1.0,1.0,0.753521126761,0.591549295775,0.771126760563,0.830985915493,0.823943661972,0.640845070423,0.330985915493,0.464788732394,0.443661971831,0.482394366197,0.545774647887,0.598591549296,0.422535211268,0.55985915493,0.415492957746,0.55985915493,0.0704225352113,0.242957746479,0.0,0.426056338028,0.693661971831
1.0,0.906779661017,0.71186440678,0.927966101695,1.0,0.991525423729,0.771186440678,0.398305084746,0.559322033898,0.533898305085,0.580508474576,0.656779661017,0.720338983051,0.508474576271,0.673728813559,0.5,0.673728813559,0.0847457627119,0.292372881356,0.0,0.512711864407,0.834745762712,0.724576271186
-1.0,0.71186440678,0.927966101695,1.0,0.991525423729,0.771186440678,0.398305084746,0.559322033898,0.533898305085,0.580508474576,0.656779661017,0.720338983051,0.508474576271,0.673728813559,0.5,0.673728813559,0.0847457627119,0.292372881356,0.0,0.512711864407,0.834745762712,0.724576271186,0.85593220339
1.0,0.927966101695,1.0,0.991525423729,0.771186440678,0.398305084746,0.559322033898,0.533898305085,0.580508474576,0.656779661017,0.720338983051,0.508474576271,0.673728813559,0.5,0.673728813559,0.0847457627119,0.292372881356,0.0,0.512711864407,0.834745762712,0.724576271186,0.85593220339,0.203389830508
1.0,1.0,0.991525423729,0.771186440678,0.398305084746,0.559322033898,0.533898305085,0.580508474576,0.656779661017,0.720338983051,0.508474576271,0.673728813559,0.5,0.673728813559,0.0847457627119,0.292372881356,0.0,0.512711864407,0.834745762712,0.724576271186,0.85593220339,0.203389830508,0.275423728814
-1.0,1.0,0.777777777778,0.401709401709,0.564102564103,0.538461538462,0.58547008547,0.662393162393,0.726495726496,0.512820512821,0.679487179487,0.504273504274,0.679487179487,0.0854700854701,0.294871794872,0.0,0.517094017094,0.84188034188,0.730769230769,0.863247863248,0.205128205128,0.277777777778,0.388888888889
-1.0,0.90099009901,0.465346534653,0.653465346535,0.623762376238,0.678217821782,0.767326732673,0.841584158416,0.594059405941,0.787128712871,0.584158415842,0.787128712871,0.0990099009901,0.341584158416,0.0,0.59900990099,0.975247524752,0.846534653465,1.0,0.237623762376,0.321782178218,0.450495049505,0.430693069307
-1.0,0.465346534653,0.653465346535,0.623762376238,0.678217821782,0.767326732673,0.841584158416,0.594059405941,0.787128712871,0.584158415842,0.787128712871,0.0990099009901,0.341584158416,0.0,0.59900990099,0.975247524752,0.846534653465,1.0,0.237623762376,0.321782178218,0.450495049505,0.430693069307,0.341584158416
-1.0,0.703389830508,0.677966101695,0.724576271186,0.800847457627,0.864406779661,0.652542372881,0.817796610169,0.64406779661,0.817796610169,0.228813559322,0.436440677966,0.14406779661,0.656779661017,0.978813559322,0.868644067797,1.0,0.347457627119,0.419491525424,0.529661016949,0.512711864407,0.436440677966,0.0
1.0,0.704280155642,0.747081712062,0.817120622568,0.875486381323,0.68093385214,0.832684824903,0.673151750973,0.832684824903,0.291828793774,0.482490272374,0.214007782101,0.684824902724,0.980544747082,0.879377431907,1.0,0.400778210117,0.466926070039,0.568093385214,0.552529182879,0.482490272374,0.0817120622568,0.0
-1.0,0.747081712062,0.817120622568,0.875486381323,0.68093385214,0.832684824903,0.673151750973,0.832684824903,0.291828793774,0.482490272374,0.214007782101,0.684824902724,0.980544747082,0.879377431907,1.0,0.400778210117,0.466926070039,0.568093385214,0.552529182879,0.482490272374,0.0817120622568,0.0,0.171206225681
-1.0,0.887290167866,0.923261390887,0.803357314149,0.896882494005,0.798561151079,0.896882494005,0.563549160671,0.681055155875,0.515587529976,0.805755395683,0.988009592326,0.925659472422,1.0,0.630695443645,0.671462829736,0.73381294964,0.724220623501,0.681055155875,0.434052757794,0.383693045564,0.489208633094,0.0
-1.0,0.927927927928,0.815315315315,0.903153153153,0.810810810811,0.903153153153,0.59009009009,0.70045045045,0.545045045045,0.817567567568,0.988738738739,0.93018018018,1.0,0.653153153153,0.691441441441,0.75,0.740990990991,0.70045045045,0.468468468468,0.421171171171,0.52027027027,0.0608108108108,0.0
1.0,0.828092243187,0.909853249476,0.823899371069,0.909853249476,0.618448637317,0.721174004193,0.576519916143,0.830188679245,0.989517819706,0.93501048218,1.0,0.67714884696,0.712788259958,0.767295597484,0.758909853249,0.721174004193,0.505241090147,0.461215932914,0.553459119497,0.125786163522,0.0691823899371,0.0
-1.0,0.909853249476,0.823899371069,0.909853249476,0.618448637317,0.721174004193,0.576519916143,0.830188679245,0.989517819706,0.93501048218,1.0,0.67714884696,0.712788259958,0.767295597484,0.758909853249,0.721174004193,0.505241090147,0.461215932914,0.553459119497,0.125786163522,0.0691823899371,0.0,0.503144654088
-1.0,0.823899371069,0.909853249476,0.618448637317,0.721174004193,0.576519916143,0.830188679245,0.989517819706,0.93501048218,1.0,0.67714884696,0.712788259958,0.767295597484,0.758909853249,0.721174004193,0.505241090147,0.461215932914,0.553459119497,0.125786163522,0.0691823899371,0.0,0.503144654088,0.316561844864
1.0,0.909853249476,0.618448637317,0.721174004193,0.576519916143,0.830188679245,0.989517819706,0.93501048218,1.0,0.67714884696,0.712788259958,0.767295597484,0.758909853249,0.721174004193,0.505241090147,0.461215932914,0.553459119497,0.125786163522,0.0691823899371,0.0,0.503144654088,0.316561844864,0.280922431866
-1.0,0.618448637317,0.721174004193,0.576519916143,0.830188679245,0.989517819706,0.93501048218,1.0,0.67714884696,0.712788259958,0.767295597484,0.758909853249,0.721174004193,0.505241090147,0.461215932914,0.553459119497,0.125786163522,0.0691823899371,0.0,0.503144654088,0.316561844864,0.280922431866,0.392033542977
-1.0,0.721174004193,0.576519916143,0.830188679245,0.989517819706,0.93501048218,1.0,0.67714884696,0.712788259958,0.767295597484,0.758909853249,0.721174004193,0.505241090147,0.461215932914,0.553459119497,0.125786163522,0.0691823899371,0.0,0.503144654088,0.316561844864,0.280922431866,0.392033542977,0.358490566038
-1.0,0.576519916143,0.830188679245,0.989517819706,0.93501048218,1.0,0.67714884696,0.712788259958,0.767295597484,0.758909853249,0.721174004193,0.505241090147,0.461215932914,0.553459119497,0.125786163522,0.0691823899371,0.0,0.503144654088,0.316561844864,0.280922431866,0.392033542977,0.358490566038,0.352201257862
1.0,0.830188679245,0.989517819706,0.93501048218,1.0,0.67714884696,0.712788259958,0.767295597484,0.758909853249,0.721174004193,0.505241090147,0.461215932914,0.553459119497,0.125786163522,0.0691823899371,0.0,0.503144654088,0.316561844864,0.280922431866,0.392033542977,0.358490566038,0.352201257862,0.291404612159
-1.0,0.989517819706,0.93501048218,1.0,0.67714884696,0.712788259958,0.767295597484,0.758909853249,0.721174004193,0.505241090147,0.461215932914,0.553459119497,0.125786163522,0.0691823899371,0.0,0.503144654088,0.316561844864,0.280922431866,0.392033542977,0.358490566038,0.352201257862,0.291404612159,0.352201257862
-1.0,0.93501048218,1.0,0.67714884696,0.712788259958,0.767295597484,0.758909853249,0.721174004193,0.505241090147,0.461215932914,0.553459119497,0.125786163522,0.0691823899371,0.0,0.503144654088,0.316561844864,0.280922431866,0.392033542977,0.358490566038,0.352201257862,0.291404612159,0.352201257862,0.188679245283
-1.0,1.0,0.67714884696,0.712788259958,0.767295597484,0.758909853249,0.721174004193,0.505241090147,0.461215932914,0.553459119497,0.125786163522,0.0691823899371,0.0,0.503144654088,0.316561844864,0.280922431866,0.392033542977,0.358490566038,0.352201257862,0.291404612159,0.352201257862,0.188679245283,0.155136268344
1.0,0.882513661202,0.928961748634,1.0,0.989071038251,0.939890710383,0.658469945355,0.601092896175,0.72131147541,0.16393442623,0.0901639344262,0.0,0.655737704918,0.412568306011,0.366120218579,0.510928961749,0.467213114754,0.459016393443,0.379781420765,0.459016393443,0.245901639344,0.20218579235,0.139344262295
-1.0,0.928961748634,1.0,0.989071038251,0.939890710383,0.658469945355,0.601092896175,0.72131147541,0.16393442623,0.0901639344262,0.0,0.655737704918,0.412568306011,0.366120218579,0.510928961749,0.467213114754,0.459016393443,0.379781420765,0.459016393443,0.245901639344,0.20218579235,0.139344262295,0.229508196721
1.0,1.0,0.991983967936,0.955911823647,0.749498997996,0.707414829659,0.795591182365,0.386773547094,0.332665330661,0.266533066132,0.74749498998,0.569138276553,0.535070140281,0.64128256513,0.609218436874,0.603206412826,0.545090180361,0.603206412826,0.446893787575,0.414829659319,0.36873747495,0.434869739479,0.0
-1.0,1.0,0.963636363636,0.755555555556,0.713131313131,0.80202020202,0.389898989899,0.335353535354,0.268686868687,0.753535353535,0.573737373737,0.539393939394,0.646464646465,0.614141414141,0.608080808081,0.549494949495,0.608080808081,0.450505050505,0.418181818182,0.371717171717,0.438383838384,0.0,0.147474747475
-1.0,1.0,0.823630136986,0.787671232877,0.86301369863,0.513698630137,0.467465753425,0.41095890411,0.821917808219,0.669520547945,0.640410958904,0.731164383562,0.703767123288,0.698630136986,0.64897260274,0.698630136986,0.565068493151,0.537671232877,0.498287671233,0.554794520548,0.183219178082,0.308219178082,0.0
1.0,0.958707360862,0.921005385996,1.0,0.633752244165,0.585278276481,0.526032315978,0.956912028725,0.797127468582,0.766606822262,0.861759425494,0.833034111311,0.827648114901,0.775583482944,0.827648114901,0.687612208259,0.658886894075,0.617594254937,0.67684021544,0.287253141831,0.418312387792,0.0951526032316,0.0
-1.0,0.921005385996,1.0,0.633752244165,0.585278276481,0.526032315978,0.956912028725,0.797127468582,0.766606822262,0.861759425494,0.833034111311,0.827648114901,0.775583482944,0.827648114901,0.687612208259,0.658886894075,0.617594254937,0.67684021544,0.287253141831,0.418312387792,0.0951526032316,0.0,0.0628366247756
-1.0,1.0,0.633752244165,0.585278276481,0.526032315978,0.956912028725,0.797127468582,0.766606822262,0.861759425494,0.833034111311,0.827648114901,0.775583482944,0.827648114901,0.687612208259,0.658886894075,0.617594254937,0.67684021544,0.287253141831,0.418312387792,0.0951526032316,0.0,0.0628366247756,0.0610412926391
1.0,0.704918032787,0.660655737705,0.606557377049,1.0,0.854098360656,0.826229508197,0.913114754098,0.886885245902,0.881967213115,0.834426229508,0.881967213115,0.754098360656,0.727868852459,0.690163934426,0.744262295082,0.388524590164,0.508196721311,0.213114754098,0.126229508197,0.183606557377,0.181967213115,0.0
1.0,0.660655737705,0.606557377049,1.0,0.854098360656,0.826229508197,0.913114754098,0.886885245902,0.881967213115,0.834426229508,0.881967213115,0.754098360656,0.727868852459,0.690163934426,0.744262295082,0.388524590164,0.508196721311,0.213114754098,0.126229508197,0.183606557377,0.181967213115,0.0,0.0311475409836
-1.0,0.606557377049,1.0,0.854098360656,0.826229508197,0.913114754098,0.886885245902,0.881967213115,0.834426229508,0.881967213115,0.754098360656,0.727868852459,0.690163934426,0.744262295082,0.388524590164,0.508196721311,0.213114754098,0.126229508197,0.183606557377,0.181967213115,0.0,0.0311475409836,0.127868852459
-1.0,1.0,0.854098360656,0.826229508197,0.913114754098,0.886885245902,0.881967213115,0.834426229508,0.881967213115,0.754098360656,0.727868852459,0.690163934426,0.744262295082,0.388524590164,0.508196721311,0.213114754098,0.126229508197,0.183606557377,0.181967213115,0.0,0.0311475409836,0.127868852459,0.109836065574
-1.0,0.935368043088,0.904847396768,1.0,0.971274685817,0.965888689408,0.913824057451,0.965888689408,0.825852782765,0.797127468582,0.755834829443,0.815080789946,0.425493716338,0.556552962298,0.233393177738,0.138240574506,0.201077199282,0.199281867145,0.0,0.0341113105925,0.140035906643,0.120287253142,0.113105924596
-1.0,0.904847396768,1.0,0.971274685817,0.965888689408,0.913824057451,0.965888689408,0.825852782765,0.797127468582,0.755834829443,0.815080789946,0.425493716338,0.556552962298,0.233393177738,0.138240574506,0.201077199282,0.199281867145,0.0,0.0341113105925,0.140035906643,0.120287253142,0.113105924596,0.0897666068223
-1.0,1.0,0.971274685817,0.965888689408,0.913824057451,0.965888689408,0.825852782765,0.797127468582,0.755834829443,0.815080789946,0.425493716338,0.556552962298,0.233393177738,0.138240574506,0.201077199282,0.199281867145,0.0,0.0341113105925,0.140035906643,0.120287253142,0.113105924596,0.0897666068223,0.0143626570916
1.0,1.0,0.994671403197,0.943161634103,0.994671403197,0.856127886323,0.827708703375,0.786856127886,0.845470692718,0.460035523979,0.589698046181,0.269982238011,0.175843694494,0.238010657194,0.236234458259,0.0390763765542,0.0728241563055,0.177619893428,0.158081705151,0.150976909414,0.127886323268,0.0532859680284,0.0
-1.0,1.0,0.948214285714,1.0,0.860714285714,0.832142857143,0.791071428571,0.85,0.4625,0.592857142857,0.271428571429,0.176785714286,0.239285714286,0.2375,0.0392857142857,0.0732142857143,0.178571428571,0.158928571429,0.151785714286,0.128571428571,0.0535714285714,0.0,0.132142857143
1.0,0.956193353474,1.0,0.882175226586,0.858006042296,0.823262839879,0.873111782477,0.545317220544,0.655589123867,0.383685800604,0.303625377644,0.356495468278,0.35498489426,0.187311178248,0.216012084592,0.305135951662,0.288519637462,0.28247734139,0.262839879154,0.199395770393,0.154078549849,0.26586102719,0.0
-1.0,1.0,0.882175226586,0.858006042296,0.823262839879,0.873111782477,0.545317220544,0.655589123867,0.383685800604,0.303625377644,0.356495468278,0.35498489426,0.187311178248,0.216012084592,0.305135951662,0.288519637462,0.28247734139,0.262839879154,0.199395770393,0.154078549849,0.26586102719,0.0,0.083081570997
-1.0,1.0,0.973509933775,0.935430463576,0.990066225166,0.630794701987,0.751655629139,0.453642384106,0.365894039735,0.423841059603,0.422185430464,0.238410596026,0.269867549669,0.367549668874,0.349337748344,0.342715231788,0.32119205298,0.251655629139,0.201986754967,0.324503311258,0.0331125827815,0.12417218543,0.0
0.0,0.983948635634,0.947030497592,1.0,0.651685393258,0.76886035313,0.479935794543,0.394863563403,0.451043338684,0.449438202247,0.271268057785,0.30176565008,0.396468699839,0.378812199037,0.372391653291,0.351524879615,0.284109149278,0.23595505618,0.354735152488,0.0722311396469,0.16051364366,0.0401284109149,0.0
0.0,0.947030497592,1.0,0.651685393258,0.76886035313,0.479935794543,0.394863563403,0.451043338684,0.449438202247,0.271268057785,0.30176565008,0.396468699839,0.378812199037,0.372391653291,0.351524879615,0.284109149278,0.23595505618,0.354735152488,0.0722311396469,0.16051364366,0.0401284109149,0.0,0.0
1.0,1.0,0.651685393258,0.76886035313,0.479935794543,0.394863563403,0.451043338684,0.449438202247,0.271268057785,0.30176565008,0.396468699839,0.378812199037,0.372391653291,0.351524879615,0.284109149278,0.23595505618,0.354735152488,0.0722311396469,0.16051364366,0.0401284109149,0.0,0.0,0.0
1.0,0.847599164927,1.0,0.624217118998,0.51356993737,0.586638830898,0.584551148225,0.352818371608,0.39248434238,0.515657620042,0.492693110647,0.484342379958,0.457202505219,0.369519832985,0.306889352818,0.461377870564,0.0939457202505,0.208768267223,0.0521920668058,0.0,0.0,0.0,0.0855949895616
-1.0,1.0,0.624217118998,0.51356993737,0.586638830898,0.584551148225,0.352818371608,0.39248434238,0.515657620042,0.492693110647,0.484342379958,0.457202505219,0.369519832985,0.306889352818,0.461377870564,0.0939457202505,0.208768267223,0.0521920668058,0.0,0.0,0.0,0.0855949895616,0.127348643006
1.0,1.0,0.829581993569,0.942122186495,0.938906752412,0.581993569132,0.64308681672,0.832797427653,0.797427652733,0.784565916399,0.742765273312,0.607717041801,0.511254019293,0.749196141479,0.183279742765,0.360128617363,0.118971061093,0.0385852090032,0.0385852090032,0.0385852090032,0.170418006431,0.234726688103,0.0
1.0,0.880546075085,1.0,0.996587030717,0.617747440273,0.682593856655,0.883959044369,0.846416382253,0.832764505119,0.788395904437,0.645051194539,0.542662116041,0.795221843003,0.194539249147,0.382252559727,0.126279863481,0.0409556313993,0.0409556313993,0.0409556313993,0.180887372014,0.249146757679,0.0,0.17747440273
